message_id,has_tool_calls,tool_names,timestamp,classification,confidence,label_int,hidden_state,state_name
1210,False,[],2026-07-12T21:24:40.765Z,MIXED,0.9,5,0,Active Reasoning
1211,False,[],2026-07-12T21:25:13.790Z,GROUNDED,1.0,3,1,Evidence-Grounded
1212,False,[],2026-07-12T21:27:08.069Z,GROUNDED,1.0,3,0,Active Reasoning
1213,False,[],2026-07-12T21:27:54.298Z,ACTION,1.0,0,1,Evidence-Grounded
1214,False,[],2026-07-12T21:28:05.537Z,ACTION,1.0,0,0,Active Reasoning
1215,False,[],2026-07-12T21:28:44.589Z,INFERRED,0.9,4,1,Evidence-Grounded
1216,False,[],2026-07-12T21:29:54.662Z,INFERRED,0.9,4,0,Active Reasoning
1217,False,[],2026-07-12T21:30:58.306Z,ACTION,0.9,0,1,Evidence-Grounded
1218,False,[],2026-07-12T21:31:24.529Z,MIXED,0.9,5,0,Active Reasoning
1219,False,[],2026-07-12T21:32:26.934Z,GROUNDED,1.0,3,1,Evidence-Grounded
1220,False,[],2026-07-12T21:33:41.787Z,INFERRED,0.9,4,2,Execution/Drift
1221,False,[],2026-07-12T21:35:26.407Z,MIXED,0.9,5,2,Execution/Drift
1222,False,[],2026-07-12T21:36:41.949Z,CORRECTING,1.0,2,2,Execution/Drift
1223,False,[],2026-07-12T21:39:26.645Z,GROUNDED,0.9,3,2,Execution/Drift
1224,False,[],2026-07-12T21:39:58.573Z,GROUNDED,1.0,3,2,Execution/Drift
1225,False,[],2026-07-12T21:40:22.033Z,MIXED,0.9,5,2,Execution/Drift
1226,False,[],2026-07-12T21:43:19.258Z,INFERRED,0.9,4,2,Execution/Drift
1227,False,[],2026-07-13T08:18:20.799Z,ACTION,1.0,0,2,Execution/Drift
1228,False,[],2026-07-13T08:19:17.467Z,MIXED,0.9,5,2,Execution/Drift
1229,False,[],2026-07-13T08:53:02.274Z,ACTION,0.9,0,2,Execution/Drift
1230,False,[],2026-07-13T08:54:28.592Z,ACTION,1.0,0,0,Active Reasoning
1231,False,[],2026-07-13T09:10:18.877Z,GROUNDED,0.9,3,1,Evidence-Grounded
1232,False,[],2026-07-13T09:12:44.763Z,INFERRED,0.9,4,0,Active Reasoning
1233,False,[],2026-07-13T09:21:08.266Z,ACTION,1.0,0,1,Evidence-Grounded
1234,False,[],2026-07-13T10:34:17.349Z,GROUNDED,1.0,3,0,Active Reasoning
1235,False,[],2026-07-13T10:35:38.937Z,GROUNDED,1.0,3,1,Evidence-Grounded
1236,False,[],2026-07-13T13:38:06.756Z,INFERRED,0.9,4,0,Active Reasoning
1237,False,[],2026-07-13T14:07:51.035Z,INFERRED,0.9,4,1,Evidence-Grounded
1238,False,[],2026-07-13T15:05:38.954Z,ACTION,1.0,0,0,Active Reasoning
1239,False,[],2026-07-13T15:10:14.990Z,INFERRED,0.9,4,1,Evidence-Grounded
1240,False,[],2026-07-13T15:11:15.022Z,ACTION,1.0,0,0,Active Reasoning
1241,False,[],2026-07-13T16:59:59.363Z,ACTION,0.9,0,1,Evidence-Grounded
1242,False,[],2026-07-13T17:05:10.704Z,ASSERTED,1.0,1,0,Active Reasoning
1243,False,[],2026-07-14T12:06:10.966Z,GROUNDED,1.0,3,1,Evidence-Grounded
1244,False,[],2026-07-14T12:08:02.030Z,MIXED,0.9,5,0,Active Reasoning
1245,False,[],2026-07-14T12:12:42.669Z,GROUNDED,1.0,3,1,Evidence-Grounded
1246,False,[],2026-07-14T12:18:15.709Z,INFERRED,0.9,4,0,Active Reasoning
1247,False,[],2026-07-14T12:21:03.278Z,GROUNDED,1.0,3,1,Evidence-Grounded
1248,False,[],2026-07-14T16:27:47.347Z,INFERRED,0.9,4,0,Active Reasoning
1249,False,[],2026-07-14T16:30:00.977Z,ACTION,1.0,0,1,Evidence-Grounded
1250,False,[],2026-07-14T16:32:06.135Z,GROUNDED,0.9,3,0,Active Reasoning
1251,False,[],2026-07-14T16:32:46.609Z,CORRECTING,1.0,2,1,Evidence-Grounded
1252,False,[],2026-07-14T16:36:23.671Z,INFERRED,0.9,4,0,Active Reasoning
1253,False,[],2026-07-14T16:37:45.647Z,INFERRED,0.8,4,1,Evidence-Grounded
1254,False,[],2026-07-14T16:38:46.769Z,INFERRED,0.9,4,2,Execution/Drift
1255,False,[],2026-07-14T16:40:49.301Z,ACTION,1.0,0,2,Execution/Drift
1256,False,[],2026-07-14T16:42:36.658Z,ACTION,0.9,0,2,Execution/Drift
1257,False,[],2026-07-14T16:43:46.773Z,ACTION,1.0,0,2,Execution/Drift
1258,False,[],2026-07-14T16:46:40.192Z,MIXED,0.95,5,2,Execution/Drift
1259,False,[],2026-07-14T16:53:14.502Z,MIXED,0.9,5,2,Execution/Drift
1260,False,[],2026-07-14T16:54:32.049Z,INFERRED,0.9,4,2,Execution/Drift
1261,False,[],2026-07-14T18:42:10.880Z,ACTION,0.9,0,2,Execution/Drift
1262,False,[],2026-07-14T18:46:37.079Z,GROUNDED,0.9,3,0,Active Reasoning
1263,False,[],2026-07-14T18:46:42.891Z,ACTION,1.0,0,1,Evidence-Grounded
1264,False,[],2026-07-14T19:21:43.971Z,INFERRED,0.9,4,0,Active Reasoning
1265,False,[],2026-07-14T19:22:26.444Z,GROUNDED,1.0,3,1,Evidence-Grounded
1266,False,[],2026-07-14T19:23:07.859Z,INFERRED,0.9,4,0,Active Reasoning
1267,False,[],2026-07-14T19:23:38.512Z,GROUNDED,0.9,3,1,Evidence-Grounded
1268,False,[],2026-07-14T19:25:12.239Z,INFERRED,0.9,4,2,Execution/Drift
1269,False,[],2026-07-14T19:27:53.836Z,ACTION,0.9,0,2,Execution/Drift
1270,False,[],2026-07-14T19:30:37.274Z,ACTION,0.9,0,2,Execution/Drift
1271,False,[],2026-07-14T19:34:45.274Z,INFERRED,0.9,4,2,Execution/Drift
1272,False,[],2026-07-14T19:36:20.728Z,ACTION,0.9,0,2,Execution/Drift
1273,False,[],2026-07-14T20:04:10.937Z,CORRECTING,1.0,2,2,Execution/Drift
1274,False,[],2026-07-14T20:12:21.389Z,MIXED,0.95,5,2,Execution/Drift
1275,False,[],2026-07-14T20:16:20.272Z,MIXED,0.9,5,2,Execution/Drift
1276,False,[],2026-07-14T20:17:04.127Z,ACTION,1.0,0,2,Execution/Drift
1277,False,[],2026-07-14T20:22:17.341Z,GROUNDED,0.95,3,0,Active Reasoning
1278,False,[],2026-07-14T20:25:08.726Z,INFERRED,0.9,4,1,Evidence-Grounded
1279,False,[],2026-07-14T20:32:32.235Z,INFERRED,0.9,4,0,Active Reasoning
1280,False,[],2026-07-14T20:32:45.235Z,GROUNDED,1.0,3,1,Evidence-Grounded
1281,False,[],2026-07-14T20:33:52.277Z,MIXED,0.9,5,0,Active Reasoning
1282,False,[],2026-07-14T20:35:20.903Z,GROUNDED,1.0,3,1,Evidence-Grounded
1283,False,[],2026-07-14T20:50:34.480Z,MIXED,0.9,5,0,Active Reasoning
1284,False,[],2026-07-14T20:50:46.210Z,GROUNDED,1.0,3,1,Evidence-Grounded
1285,False,[],2026-07-14T20:51:08.795Z,INFERRED,0.9,4,0,Active Reasoning
1286,False,[],2026-07-14T20:59:31.615Z,GROUNDED,1.0,3,1,Evidence-Grounded
1287,False,[],2026-07-14T21:01:49.664Z,ACTION,0.95,0,0,Active Reasoning
1288,False,[],2026-07-14T21:08:14.324Z,INFERRED,0.9,4,1,Evidence-Grounded
1289,False,[],2026-07-14T21:19:20.639Z,GROUNDED,1.0,3,0,Active Reasoning
1290,False,[],2026-07-14T21:24:52.427Z,ACTION,0.95,0,1,Evidence-Grounded
1291,False,[],2026-07-14T21:27:05.141Z,INFERRED,0.9,4,0,Active Reasoning
1292,False,[],2026-07-14T21:32:01.574Z,GROUNDED,1.0,3,1,Evidence-Grounded
1293,False,[],2026-07-14T21:34:55.465Z,GROUNDED,1.0,3,0,Active Reasoning
1294,False,[],2026-07-14T21:38:57.650Z,INFERRED,0.85,4,1,Evidence-Grounded
1295,False,[],2026-07-14T21:40:46.277Z,ACTION,1.0,0,2,Execution/Drift
1296,False,[],2026-07-14T21:42:12.982Z,ACTION,0.9,0,2,Execution/Drift
1297,False,[],2026-07-14T21:42:42.333Z,GROUNDED,1.0,3,2,Execution/Drift
1298,False,[],2026-07-14T21:42:45.646Z,ACTION,1.0,0,2,Execution/Drift
1299,False,[],2026-07-14T21:44:38.756Z,INFERRED,0.9,4,2,Execution/Drift
1300,False,[],2026-07-14T21:51:03.799Z,ACTION,0.9,0,2,Execution/Drift
1301,False,[],2026-07-14T21:51:14.513Z,GROUNDED,1.0,3,2,Execution/Drift
1302,False,[],2026-07-14T21:53:28.219Z,ACTION,0.9,0,2,Execution/Drift
1303,False,[],2026-07-14T21:54:55.587Z,INFERRED,0.9,4,2,Execution/Drift
1304,False,[],2026-07-14T21:55:27.695Z,INFERRED,0.9,4,2,Execution/Drift
1305,False,[],2026-07-14T21:59:10.850Z,GROUNDED,1.0,3,2,Execution/Drift
1306,False,[],2026-07-14T22:02:06.560Z,ACTION,1.0,0,2,Execution/Drift
1307,False,[],2026-07-14T22:03:44.254Z,ACTION,1.0,0,2,Execution/Drift
1308,False,[],2026-07-14T22:03:47.332Z,ACTION,1.0,0,2,Execution/Drift
1309,False,[],2026-07-14T22:04:18.336Z,GROUNDED,1.0,3,2,Execution/Drift
1310,False,[],2026-07-14T22:39:15.315Z,ACTION,0.95,0,2,Execution/Drift
1311,False,[],2026-07-14T22:40:51.583Z,ACTION,0.9,0,2,Execution/Drift
1312,False,[],2026-07-14T22:41:53.917Z,MIXED,0.9,5,2,Execution/Drift
1313,False,[],2026-07-14T22:42:30.856Z,MIXED,0.9,5,2,Execution/Drift
1314,False,[],2026-07-14T22:44:44.029Z,ASSERTED,0.9,1,0,Active Reasoning
1315,False,[],2026-07-14T22:45:06.151Z,GROUNDED,1.0,3,1,Evidence-Grounded
1316,False,[],2026-07-14T22:45:26.752Z,GROUNDED,0.9,3,0,Active Reasoning
1317,False,[],2026-07-14T22:48:57.933Z,GROUNDED,1.0,3,1,Evidence-Grounded
1318,False,[],2026-07-14T22:50:57.349Z,ACTION,1.0,0,0,Active Reasoning
1319,False,[],2026-07-14T22:51:39.491Z,GROUNDED,0.95,3,1,Evidence-Grounded
1320,False,[],2026-07-14T22:53:13.594Z,ACTION,0.9,0,0,Active Reasoning
1321,False,[],2026-07-14T22:53:43.190Z,CORRECTING,1.0,2,1,Evidence-Grounded
1322,False,[],2026-07-14T22:54:20.667Z,ACTION,1.0,0,0,Active Reasoning
1323,False,[],2026-07-14T22:54:49.446Z,GROUNDED,1.0,3,1,Evidence-Grounded
1324,False,[],2026-07-14T22:55:01.723Z,ACTION,0.9,0,0,Active Reasoning
1325,False,[],2026-07-14T22:57:17.411Z,INFERRED,0.9,4,1,Evidence-Grounded
1326,False,[],2026-07-14T22:58:47.004Z,ACTION,1.0,0,0,Active Reasoning
1327,False,[],2026-07-14T23:00:10.205Z,INFERRED,0.9,4,1,Evidence-Grounded
1328,False,[],2026-07-14T23:01:04.847Z,GROUNDED,1.0,3,0,Active Reasoning
1329,False,[],2026-07-14T23:01:45.802Z,ACTION,1.0,0,1,Evidence-Grounded
1330,False,[],2026-07-14T23:01:59.394Z,GROUNDED,1.0,3,0,Active Reasoning
1331,False,[],2026-07-14T23:02:35.041Z,INFERRED,0.9,4,1,Evidence-Grounded
1332,False,[],2026-07-14T23:03:09.965Z,GROUNDED,1.0,3,0,Active Reasoning
1333,False,[],2026-07-14T23:04:48.099Z,INFERRED,0.9,4,1,Evidence-Grounded
1334,False,[],2026-07-14T23:05:53.266Z,MIXED,0.9,5,0,Active Reasoning
1335,False,[],2026-07-14T23:07:31.110Z,INFERRED,0.9,4,1,Evidence-Grounded
1336,False,[],2026-07-14T23:11:48.264Z,MIXED,0.9,5,0,Active Reasoning
1337,False,[],2026-07-14T23:14:13.431Z,GROUNDED,0.9,3,1,Evidence-Grounded
1338,False,[],2026-07-14T23:18:48.030Z,CORRECTING,0.95,2,2,Execution/Drift
1339,False,[],2026-07-14T23:27:31.830Z,MIXED,0.9,5,2,Execution/Drift
1340,False,[],2026-07-14T23:32:09.703Z,CORRECTING,1.0,2,2,Execution/Drift
1341,False,[],2026-07-14T23:34:41.907Z,INFERRED,0.9,4,2,Execution/Drift
1342,False,[],2026-07-14T23:41:49.547Z,ACTION,1.0,0,2,Execution/Drift
1343,False,[],2026-07-15T10:35:25.408Z,ACTION,0.9,0,2,Execution/Drift
1344,False,[],2026-07-15T10:39:00.425Z,ACTION,1.0,0,2,Execution/Drift
1345,False,[],2026-07-15T10:56:06.569Z,ACTION,1.0,0,2,Execution/Drift
1346,False,[],2026-07-15T10:58:21.610Z,ACTION,1.0,0,2,Execution/Drift
